"id","playerstats_id","first","last","num","pos","import_status","height","weight","birthdate","birthplace","college","yrsteam","yrsleague","ros_status","created_at","season","season_type","games","touchdowns","points","two_point_points","total_singles","punt_singles","field_goal_singles","kickoff_singles","fumbles","fumbles_lost","fumble_return_yards","fumble_touchdowns"
6795,"160163","Otha","Foster","37","11","1","6.02","204","1988-09-02","Angie, Louisiana","West Alabama","2","2","3","2014-03-26 12:21:07",14,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6797,"122201","Pat","White","5","1","1","6.00","205","1986-02-25","Daphne, AL","West Virginia","1","1","3","2014-03-27 12:09:48",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6797,"122201","Pat","White","5","1","1","6.00","205","1986-02-25","Daphne, AL","West Virginia","1","1","3","2014-03-27 12:09:48",13,"reg",16,4,24,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6799,"157607","David","Caldwell","42","13","1","5.11","212","1987-05-19","Montclair, NJ","William & Mary","1","1","3","2014-03-28 10:26:06",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6799,"157607","David","Caldwell","42","13","1","5.11","212","1987-05-19","Montclair, NJ","William & Mary","1","1","3","2014-03-28 10:26:06",13,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6799,"157607","David","Caldwell","42","13","1","5.11","212","1987-05-19","Montclair, NJ","William & Mary","1","1","3","2014-03-28 10:26:06",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6799,"157607","David","Caldwell","42","13","1","5.11","212","1987-05-19","Montclair, NJ","William & Mary","1","1","3","2014-03-28 10:26:06",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6809,"160058","Myron","Lewis ","43","11","1","6.02","203","1987-11-24","Orlando, FL","Vanderbilt","1","1","3","2014-03-31 15:44:30",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6813,"149991","Michael Ray","Garvin","37","11","1","5.08","198","1986-09-29","Upper Saddle River, NJ","Florida State","1","1","3","2014-04-01 10:42:26",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6819,"159874","Keith","Toston","24","2","1","5.11","214","1987-05-06","Angleton, TX","Oklahoma State","1","2","3","2014-04-03 10:56:14",13,"pre",2,0,0,0,0,0,0,0,"1","1","NULL","NULL"
6819,"159874","Keith","Toston","24","2","1","5.11","214","1987-05-06","Angleton, TX","Oklahoma State","1","2","3","2014-04-03 10:56:14",13,"reg",1,0,0,0,0,0,0,0,"1","NULL","NULL","NULL"
6819,"159874","Keith","Toston","24","2","1","5.11","214","1987-05-06","Angleton, TX","Oklahoma State","1","2","3","2014-04-03 10:56:14",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6827,"159631","Willie","Jefferson","99","14","1","6.06","245","1991-01-31","Beaumont, TX","Stephen F. Austin","2","2","3","2014-04-03 12:04:13",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6827,"159631","Willie","Jefferson","99","14","1","6.06","245","1991-01-31","Beaumont, TX","Stephen F. Austin","2","2","3","2014-04-03 12:04:13",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6827,"159631","Willie","Jefferson","99","14","1","6.06","245","1991-01-31","Beaumont, TX","Stephen F. Austin","2","2","3","2014-04-03 12:04:13",13,"reg",15,0,0,0,0,0,0,0,"NULL","NULL","7","NULL"
6827,"159631","Willie","Jefferson","99","14","1","6.06","245","1991-01-31","Beaumont, TX","Stephen F. Austin","2","2","3","2014-04-03 12:04:13",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6827,"159631","Willie","Jefferson","99","14","1","6.06","245","1991-01-31","Beaumont, TX","Stephen F. Austin","2","2","3","2014-04-03 12:04:13",14,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6829,"159973","Travis","Brown","43","13","1","6.01","236","1990-07-11","Fresno, California","Fresno State","1","1","9","2014-04-05 12:00:11",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6829,"159973","Travis","Brown","43","13","1","6.01","236","1990-07-11","Fresno, California","Fresno State","1","1","9","2014-04-05 12:00:11",13,"reg",17,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6829,"159973","Travis","Brown","43","13","1","6.01","236","1990-07-11","Fresno, California","Fresno State","1","1","9","2014-04-05 12:00:11",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6829,"159973","Travis","Brown","43","13","1","6.01","236","1990-07-11","Fresno, California","Fresno State","1","1","9","2014-04-05 12:00:11",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6831,"159965","Jeremiah","Green","NULL","13","1","6.02","235","1990-05-08","Tulare, California","Nevada","1","1","3","2014-04-05 12:04:55",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6831,"159965","Jeremiah","Green","NULL","13","1","6.02","235","1990-05-08","Tulare, California","Nevada","1","1","3","2014-04-05 12:04:55",13,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6837,"160431","Cameron","Sheffield","94","14","1","6.02","250","1988-02-12","Metterl, GA","Troy","1","2","9","2014-04-08 15:21:09",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6837,"160431","Cameron","Sheffield","94","14","1","6.02","250","1988-02-12","Metterl, GA","Troy","1","2","9","2014-04-08 15:21:09",13,"reg",9,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6843,"159174","Anthony","Barrett","73","23","0","5.09","180","1991-11-09","Scarborough, Ont.","Edmonton Huskies Jr.","2","2","3","2014-04-11 12:14:56",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6843,"159174","Anthony","Barrett","73","23","0","5.09","180","1991-11-09","Scarborough, Ont.","Edmonton Huskies Jr.","2","2","3","2014-04-11 12:14:56",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6849,"160460","Ryan ","Smith","2","4","1","5.07","175","1991-08-19","Wahpeton, ND","North Dakota State ","2","2","3","2014-04-14 15:13:30",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6849,"160460","Ryan ","Smith","2","4","1","5.07","175","1991-08-19","Wahpeton, ND","North Dakota State ","2","2","3","2014-04-14 15:13:30",13,"reg",7,0,0,0,0,0,0,0,"1","NULL","NULL","NULL"
6849,"160460","Ryan ","Smith","2","4","1","5.07","175","1991-08-19","Wahpeton, ND","North Dakota State ","2","2","3","2014-04-14 15:13:30",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6849,"160460","Ryan ","Smith","2","4","1","5.07","175","1991-08-19","Wahpeton, ND","North Dakota State ","2","2","3","2014-04-14 15:13:30",14,"reg",3,2,12,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6851,"160412","Chad","Johnson","85","4","1","6.01","188","1978-01-09","Los Angeles, CA","Oregon State","1","1","7","2014-04-17 13:52:30",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6851,"160412","Chad","Johnson","85","4","1","6.01","188","1978-01-09","Los Angeles, CA","Oregon State","1","1","7","2014-04-17 13:52:30",13,"reg",4,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6855,"160323","Jason ","Barnes","83","4","1","6.04","215","1989-05-31","Charlotte, NC","South Carolina","1","1","3","2014-04-21 10:45:26",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6857,"160411","Stephon","Morris","20","11","1","5.08","185","1991-01-12","Washington, DC","Penn State","1","1","3","2014-04-21 10:46:21",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6859,"141552","Jaymar","Johnson","72","4","1","6.00","180","1984-07-10","Gary, IN","Jackson State","1","1","3","2014-04-22 10:59:25",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6863,"158521","Steve","Slaton","20","2","1","5.09","199","1986-01-04","Levittown, PA","West Virginia","1","1","3","2014-04-22 14:07:55",13,"pre",2,2,12,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6863,"158521","Steve","Slaton","20","2","1","5.09","199","1986-01-04","Levittown, PA","West Virginia","1","1","3","2014-04-22 14:07:55",13,"reg",12,5,30,0,0,0,0,0,"2","2","NULL","NULL"
6869,"160485","C.J.","Tarver","71","45","1","5.08","160","1984-07-10","Albany, NY","Hudson Valley","1","1","3","2014-04-23 11:25:03",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6871,"153918","Bruce","Johnson","25","11","1","5.10","176","1987-12-18","Live Oak, FL","Miami","2","2","3","2014-04-23 11:26:24",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","3","NULL"
6871,"153918","Bruce","Johnson","25","11","1","5.10","176","1987-12-18","Live Oak, FL","Miami","2","2","3","2014-04-23 11:26:24",13,"reg",15,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6871,"153918","Bruce","Johnson","25","11","1","5.10","176","1987-12-18","Live Oak, FL","Miami","2","2","3","2014-04-23 11:26:24",14,"reg",5,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6875,"160428","Dominic","Alford","60","9","1","6.03","320","1988-02-02","Cleveland, OH","Minnesota","1","1","NULL","2014-04-25 09:32:13",13,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6879,"160462","Chika","Madu","48","11","1","5.09","178","1989-07-12","Norman, Oklahoma","Nicholls State","1","1","3","2014-04-25 13:03:25",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6881,"159914","Jermaine","Robinson","32","11","1","6.03","205","1990-04-10","Pittsburgh, PA","Toledo","1","1","9","2014-04-25 13:10:15",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6881,"159914","Jermaine","Robinson","32","11","1","6.03","205","1990-04-10","Pittsburgh, PA","Toledo","1","1","9","2014-04-25 13:10:15",13,"reg",7,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6881,"159914","Jermaine","Robinson","32","11","1","6.03","205","1990-04-10","Pittsburgh, PA","Toledo","1","1","9","2014-04-25 13:10:15",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6883,"157958","Adam","Weber","5","1","1","6.03","210","1987-08-03","Maplewood, MN","Minnesota","1","1","NULL","2014-04-25 15:07:09",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6889,"160383","Mark","Dell","71","4","1","6.02","195","1989-05-28","Detroit, MI","Michigan State","1","1","3","2014-04-28 13:59:55",13,"pre",1,0,0,0,0,0,0,0,"1","1","NULL","NULL"
6891,"160193","Brandon","McRae","83","5","1","6.04","205","1986-03-15","Boston, MA","Mississippi State","1","1","3","2014-04-28 14:02:24",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6893,"160405","Patrick","Robertson","87","5","1","6.02","200","1990-05-01","New Orleans, LA","Murray State","1","1","3","2014-04-28 14:03:57",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6893,"160405","Patrick","Robertson","87","5","1","6.02","200","1990-05-01","New Orleans, LA","Murray State","1","1","3","2014-04-28 14:03:57",13,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6899,"160505","Abdul","Kanneh","14","11","1","5.10","185","1990-09-09","London, England","New Mexico Highlands","1","1","3","2014-04-29 13:50:00",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6899,"160505","Abdul","Kanneh","14","11","1","5.10","185","1990-09-09","London, England","New Mexico Highlands","1","1","3","2014-04-29 13:50:00",14,"reg",5,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6901,"159585","Antonio","Fenelus","10","11","1","5.09","190","1990-01-15","Boca Raton, FL","Wisconsin","1","1","NULL","2014-04-29 17:25:34",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6907,"462787","Brett","Maher","3","16","1","6.00","186","1989-11-21","Kearney, Nebraska","Nebraska","1","1","1","2014-05-01 14:20:47",13,"pre",2,0,14,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6907,"462787","Brett","Maher","3","16","1","6.00","186","1989-11-21","Kearney, Nebraska","Nebraska","1","1","1","2014-05-01 14:20:47",13,"pre",1,0,7,0,1,0,1,0,"NULL","NULL","NULL","NULL"
6907,"462787","Brett","Maher","3","16","1","6.00","186","1989-11-21","Kearney, Nebraska","Nebraska","1","1","1","2014-05-01 14:20:47",13,"reg",18,0,112,0,10,3,5,2,"1","1","NULL","NULL"
6909,"159531","Matt","Pierce","40","11","1","5.10","195","1990-09-04","New Orleans, LA","Valdosta State","1","1","3","2014-05-01 14:22:02",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6911,"160488","Kashawn ","Fraser","0","21","1","6.03","258","1990-03-06","Fort Lauderdale, FL","Central Michigan","2","2","5","2014-05-01 14:23:49",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6911,"160488","Kashawn ","Fraser","0","21","1","6.03","258","1990-03-06","Fort Lauderdale, FL","Central Michigan","2","2","5","2014-05-01 14:23:49",13,"reg",7,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6911,"160488","Kashawn ","Fraser","0","21","1","6.03","258","1990-03-06","Fort Lauderdale, FL","Central Michigan","2","2","5","2014-05-01 14:23:49",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6911,"160488","Kashawn ","Fraser","0","21","1","6.03","258","1990-03-06","Fort Lauderdale, FL","Central Michigan","2","2","5","2014-05-01 14:23:49",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6913,"159667","Donavon ","Kemp","86","4","1","6.01","200","1988-12-29","Dallas, Texas","UTEP","1","1","5","2014-05-05 12:11:49",13,"pre",2,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6915,"160382","Tyler","Thomas","24","2","1","5.09","205","1990-09-28","Jackson, MI","Bacone","1","1","3","2014-05-05 15:48:57",13,"pre",2,0,0,0,0,0,0,0,"1","NULL","NULL","NULL"
6915,"160382","Tyler","Thomas","24","2","1","5.09","205","1990-09-28","Jackson, MI","Bacone","1","1","3","2014-05-05 15:48:57",13,"reg",9,2,12,0,0,0,0,0,"3","3","NULL","NULL"
6923,"159906","Levy","Adcock","64","9","1","6.06","320","1988-11-12","Claremore, OK","Oklahoma State","2","2","3","2014-05-06 11:58:27",13,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6923,"159906","Levy","Adcock","64","9","1","6.06","320","1988-11-12","Claremore, OK","Oklahoma State","2","2","3","2014-05-06 11:58:27",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6925,"159579","Curtis","McNeal","24","2","1","5.07","190","1989-12-03","Los Angeles","USC","1","1","NULL","2014-05-06 12:04:09",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6927,"158422","Thaddeus","Gibson","9","21","1","6.02","237","1987-10-21","Euclid, OH","Ohio State","2","2","3","2014-05-07 10:59:40",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6927,"158422","Thaddeus","Gibson","9","21","1","6.02","237","1987-10-21","Euclid, OH","Ohio State","2","2","3","2014-05-07 10:59:40",13,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6927,"158422","Thaddeus","Gibson","9","21","1","6.02","237","1987-10-21","Euclid, OH","Ohio State","2","2","3","2014-05-07 10:59:40",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6927,"158422","Thaddeus","Gibson","9","21","1","6.02","237","1987-10-21","Euclid, OH","Ohio State","2","2","3","2014-05-07 10:59:40",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6929,"159224","Donald","Washington","31","11","1","6.00","198","1986-07-28","Indianapolis, IN","Ohio State","1","2","3","2014-05-07 11:20:22",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6929,"159224","Donald","Washington","31","11","1","6.00","198","1986-07-28","Indianapolis, IN","Ohio State","1","2","3","2014-05-07 11:20:22",13,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6929,"159224","Donald","Washington","31","11","1","6.00","198","1986-07-28","Indianapolis, IN","Ohio State","1","2","3","2014-05-07 11:20:22",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6929,"159224","Donald","Washington","31","11","1","6.00","198","1986-07-28","Indianapolis, IN","Ohio State","1","2","3","2014-05-07 11:20:22",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6929,"159224","Donald","Washington","31","11","1","6.00","198","1986-07-28","Indianapolis, IN","Ohio State","1","2","3","2014-05-07 11:20:22",14,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6935,"160519","Jeremy","Williams","24","11","1","6.00","204","1991-08-09","Raymond, MS","Henderson State","1","2","5","2014-05-08 15:47:29",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6937,"160495","Sederrik","Cunningham","17","4","1","5.11","199","1989-07-14","Zephyrhills, FL","Furman","2","2","6","2014-05-08 15:50:55",13,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6937,"160495","Sederrik","Cunningham","17","4","1","5.11","199","1989-07-14","Zephyrhills, FL","Furman","2","2","6","2014-05-08 15:50:55",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6937,"160495","Sederrik","Cunningham","17","4","1","5.11","199","1989-07-14","Zephyrhills, FL","Furman","2","2","6","2014-05-08 15:50:55",13,"reg",9,3,18,0,0,0,0,0,"1","NULL","NULL","NULL"
6937,"160495","Sederrik","Cunningham","17","4","1","5.11","199","1989-07-14","Zephyrhills, FL","Furman","2","2","6","2014-05-08 15:50:55",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6937,"160495","Sederrik","Cunningham","17","4","1","5.11","199","1989-07-14","Zephyrhills, FL","Furman","2","2","6","2014-05-08 15:50:55",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6945,"160464","Damien","Jackson","29","11","1","6.02","215","1990-01-27","Pineville, LA","Mississippi","1","1","3","2014-05-09 16:13:01",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6947,"160447","Don","Unamba","13","11","1","6.01","212","1989-02-23","Arlington, Texas","Southern Arkansas","2","2","5","2014-05-12 09:40:24",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6947,"160447","Don","Unamba","13","11","1","6.01","212","1989-02-23","Arlington, Texas","Southern Arkansas","2","2","5","2014-05-12 09:40:24",13,"reg",15,1,6,0,0,0,0,0,"NULL","NULL","1","1"
6947,"160447","Don","Unamba","13","11","1","6.01","212","1989-02-23","Arlington, Texas","Southern Arkansas","2","2","5","2014-05-12 09:40:24",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6961,"160674","Aaron ","Milton","28","2","0","6.03","215","1992-05-26","Whitby, ON","Toronto ","2","2","9","2014-05-12 11:27:55",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6963,"160662","Devon","Bailey","81","4","0","6.05","202","1991-09-26","Mississauga, ON","St. Francis Xavier","2","2","3","2014-05-12 11:29:26",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6963,"160662","Devon","Bailey","81","4","0","6.05","202","1991-09-26","Mississauga, ON","St. Francis Xavier","2","2","3","2014-05-12 11:29:26",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6963,"160662","Devon","Bailey","81","4","0","6.05","202","1991-09-26","Mississauga, ON","St. Francis Xavier","2","2","3","2014-05-12 11:29:26",13,"reg",10,0,0,0,0,0,0,0,"1","1","NULL","NULL"
6963,"160662","Devon","Bailey","81","4","0","6.05","202","1991-09-26","Mississauga, ON","St. Francis Xavier","2","2","3","2014-05-12 11:29:26",14,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6965,"160702","Tyler","Crapigna","71","16","0","5.07","166","1992-08-04","","McMaster","1","1","9","2014-05-12 11:29:33",13,"pre",1,0,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6965,"160702","Tyler","Crapigna","71","16","0","5.07","166","1992-08-04","","McMaster","1","1","9","2014-05-12 11:29:33",14,"pre",2,0,12,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6969,"160686","Kris","Bastien","81","4","0","6.03","210","1990-06-09","St-Lambert, QC","Concordia","1","2","3","2014-05-12 11:31:34",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6969,"160686","Kris","Bastien","81","4","0","6.03","210","1990-06-09","St-Lambert, QC","Concordia","1","2","3","2014-05-12 11:31:34",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6969,"160686","Kris","Bastien","81","4","0","6.03","210","1990-06-09","St-Lambert, QC","Concordia","1","2","3","2014-05-12 11:31:34",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6975,"160716","Travis","Bent","78","13","0","6.00","240","1991-05-27","Ajax, ON","Concordia","1","1","NULL","2014-05-12 11:36:30",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6981,"160721","Guillaume","Bourassa","36","2","0","5.11","200","1990-07-01","La Tuque, QC","Laval","1","1","3","2014-05-12 11:42:22",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6983,"160677","Alex","Pierzchalski","18","4","0","6.05","220","1991-08-07","London, ON","Toronto","2","2","6","2014-05-12 11:42:47",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6983,"160677","Alex","Pierzchalski","18","4","0","6.05","220","1991-08-07","London, ON","Toronto","2","2","6","2014-05-12 11:42:47",13,"reg",5,0,0,0,0,0,0,0,"1","NULL","NULL","NULL"
6983,"160677","Alex","Pierzchalski","18","4","0","6.05","220","1991-08-07","London, ON","Toronto","2","2","6","2014-05-12 11:42:47",14,"pre",2,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6985,"160700","Eric","Black","14","11","0","6.01","180","1991-05-03","Toronto, ON","Saint Mary's","2","2","3","2014-05-12 11:43:51",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6985,"160700","Eric","Black","14","11","0","6.01","180","1991-05-03","Toronto, ON","Saint Mary's","2","2","3","2014-05-12 11:43:51",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6989,"160691","Derek","Jones","41","11","0","6.01","192","1992-05-22","Edmonton, AB","Simon Fraser","2","2","3","2014-05-12 11:45:21",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6989,"160691","Derek","Jones","41","11","0","6.01","192","1992-05-22","Edmonton, AB","Simon Fraser","2","2","3","2014-05-12 11:45:21",13,"reg",6,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6989,"160691","Derek","Jones","41","11","0","6.01","192","1992-05-22","Edmonton, AB","Simon Fraser","2","2","3","2014-05-12 11:45:21",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6989,"160691","Derek","Jones","41","11","0","6.01","192","1992-05-22","Edmonton, AB","Simon Fraser","2","2","3","2014-05-12 11:45:21",14,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6995,"160672","Scott","Macdonell","83","4","0","6.05","220","1991-04-18","Montreal, QC","Queen's","1","1","3","2014-05-12 11:49:13",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6995,"160672","Scott","Macdonell","83","4","0","6.05","220","1991-04-18","Montreal, QC","Queen's","1","1","3","2014-05-12 11:49:13",13,"reg",5,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6997,"160670","Dylan","Ainsworth","90","21","0","6.03","242","1992-11-19","Delta, BC","Western","2","2","3","2014-05-12 11:51:19",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6997,"160670","Dylan","Ainsworth","90","21","0","6.03","242","1992-11-19","Delta, BC","Western","2","2","3","2014-05-12 11:51:19",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6997,"160670","Dylan","Ainsworth","90","21","0","6.03","242","1992-11-19","Delta, BC","Western","2","2","3","2014-05-12 11:51:19",13,"reg",13,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6997,"160670","Dylan","Ainsworth","90","21","0","6.03","242","1992-11-19","Delta, BC","Western","2","2","3","2014-05-12 11:51:19",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
6997,"160670","Dylan","Ainsworth","90","21","0","6.03","242","1992-11-19","Delta, BC","Western","2","2","3","2014-05-12 11:51:19",14,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
7003,"160660","Antoine","Pruneau","6","11","0","6.00","200","1989-10-20","Montreal, QC","Montreal","1","1","3","2014-05-12 11:56:52",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
7003,"160660","Antoine","Pruneau","6","11","0","6.00","200","1989-10-20","Montreal, QC","Montreal","1","1","3","2014-05-12 11:56:52",13,"reg",18,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
7003,"160660","Antoine","Pruneau","6","11","0","6.00","200","1989-10-20","Montreal, QC","Montreal","1","1","3","2014-05-12 11:56:52",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
7003,"160660","Antoine","Pruneau","6","11","0","6.00","200","1989-10-20","Montreal, QC","Montreal","1","1","3","2014-05-12 11:56:52",14,"reg",5,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
7007,"160694","David","Menard","78","21","0","6.01","265","1990-07-15","Chicoutimi, QC","Montreal","2","2","3","2014-05-12 11:58:50",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
7007,"160694","David","Menard","78","21","0","6.01","265","1990-07-15","Chicoutimi, QC","Montreal","2","2","3","2014-05-12 11:58:50",13,"reg",9,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
7007,"160694","David","Menard","78","21","0","6.01","265","1990-07-15","Chicoutimi, QC","Montreal","2","2","3","2014-05-12 11:58:50",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
7007,"160694","David","Menard","78","21","0","6.01","265","1990-07-15","Chicoutimi, QC","Montreal","2","2","3","2014-05-12 11:58:50",14,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
7009,"160724","Martin","Pesek","78","21","0","6.03","250","1990-02-23","Toronto, ON","Acadia","1","1","3","2014-05-12 12:03:21",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
7011,"160683","Adam","Thibault","41","11","0","6.00","202","1990-03-26","Quebec City, QC","Laval","2","2","3","2014-05-12 12:05:11",13,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
