"id","playerstats_id","first","last","num","pos","import_status","height","weight","birthdate","birthplace","college","yrsteam","yrsleague","ros_status","created_at","season","season_type","games","touchdowns","points","two_point_points","total_singles","punt_singles","field_goal_singles","kickoff_singles","fumbles","fumbles_lost","fumble_return_yards","fumble_touchdowns","sked_id","week_name","week_short","week_id","game_num","game_date","date_tbd","time_tbd","game_status","away_team","away_initial","away_score1","away_score2","away_score3","away_score4","away_scoreOT","away_id","home_team","home_initial","home_score1","home_score2","home_score3","home_score4","home_scoreOT","home_id","attendance","sold_out","is_visible","culture"
6429,"132380","Scott","Paxson","76","15","1","6.04","292","1983-02-03","Philadelphia, PA","Penn State","1","1","6","2013-08-02 10:56:58",13,"reg",8,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2893,"Week 2","02",6,"16","1993-07-15 19:00:00",0,0,"Final","Edmonton","edm","22","0","0","0","0",3,"Saskatchewan","ssk","23","0","0","0","0",4,"0",0,1,"en"
6437,"159277","Cameron","Chism","13","11","1","5.10","190","1990-12-25","Washington, D.C.","Maryland","2","2","4","2013-08-12 12:50:40",9,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2897,"Week 2","02",6,"18","1993-07-17 19:00:00",0,0,"Final","BC","bc","14","0","0","0","0",1,"Winnipeg","wpg","36","0","0","0","0",5,"0",0,1,"en"
6441,"160010","Jamar","Howard","83","5","1","6.04","215","1987-09-03","Cincinnati, OH","Central Missouri","1","1","3","2013-08-13 14:06:09",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2899,"Week 2","02",6,"19","1993-07-17 19:00:00",0,0,"Final","Calgary","cgy","38","0","0","0","0",2,"Sacramento","sgm","36","0","0","0","0",17,"0",0,1,"en"
6445,"122644","Jerious","Norwood","34","2","1","5.11","205","1983-07-29","Jackson, MS","Mississippi State","2","2","19","2013-08-14 11:00:17",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2901,"Week 3","03",7,"20","1993-07-21 19:00:00",0,0,"Final","Saskatchewan","ssk","3","0","0","0","0",4,"Edmonton","edm","35","0","0","0","0",3,"0",0,1,"en"
6445,"122644","Jerious","Norwood","34","2","1","5.11","205","1983-07-29","Jackson, MS","Mississippi State","2","2","19","2013-08-14 11:00:17",9,"reg",6,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL",2901,"Week 3","03",7,"20","1993-07-21 19:00:00",0,0,"Final","Saskatchewan","ssk","3","0","0","0","0",4,"Edmonton","edm","35","0","0","0","0",3,"0",0,1,"en"
6449,"114954","Troy","Smith","1","1","1","6.00","224","1984-07-20","Columbus, OH","Ohio State","1","1","19","2013-08-15 10:35:59",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2903,"Week 3","03",7,"21","1993-07-22 19:00:00",0,0,"Final","Hamilton","ham","25","0","0","0","0",6,"Toronto","tor","9","0","0","0","0",7,"0",0,1,"en"
6449,"114954","Troy","Smith","1","1","1","6.00","224","1984-07-20","Columbus, OH","Ohio State","1","1","19","2013-08-15 10:35:59",9,"reg",8,2,14,1,0,0,0,0,"3","NULL","NULL","NULL",2903,"Week 3","03",7,"21","1993-07-22 19:00:00",0,0,"Final","Hamilton","ham","25","0","0","0","0",6,"Toronto","tor","9","0","0","0","0",7,"0",0,1,"en"
6449,"114954","Troy","Smith","1","1","1","6.00","224","1984-07-20","Columbus, OH","Ohio State","1","1","19","2013-08-15 10:35:59",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2903,"Week 3","03",7,"21","1993-07-22 19:00:00",0,0,"Final","Hamilton","ham","25","0","0","0","0",6,"Toronto","tor","9","0","0","0","0",7,"0",0,1,"en"
6449,"114954","Troy","Smith","1","1","1","6.00","224","1984-07-20","Columbus, OH","Ohio State","1","1","19","2013-08-15 10:35:59",13,"reg",6,0,0,0,0,0,0,0,"2","1","NULL","NULL",2903,"Week 3","03",7,"21","1993-07-22 19:00:00",0,0,"Final","Hamilton","ham","25","0","0","0","0",6,"Toronto","tor","9","0","0","0","0",7,"0",0,1,"en"
6457,"158975","Deante","Purvis","20","11","1","5.11","185","1989-11-04","Richmond, CA","University of Nevada Las Vegas","1","1","5","2013-08-20 13:44:15",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2907,"Week 3","03",7,"23","1993-07-24 19:00:00",0,0,"Final","Calgary","cgy","34","0","0","0","0",2,"BC","bc","20","0","0","0","0",1,"0",0,1,"en"
6461,"160039","Alric","Arnett","78","4","1","6.02","188","1987-06-26","Belle Glade, FL","West Virginia","1","1","3","2013-08-28 11:32:22",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2909,"Week 3","03",7,"24","1993-07-24 19:00:00",0,0,"Final","Saskatchewan","ssk","26","0","0","0","0",4,"Sacramento","sgm","37","0","0","0","0",17,"0",0,1,"en"
6465,"159548","Jamal","Miles","3","63","1","5.09","188","1991-02-28","Peoria, AZ","Arizona State","2","2","3","2013-09-04 12:06:32",9,"reg",8,1,6,0,0,0,0,0,"1","NULL","NULL","NULL",2911,"Week 4","04",8,"25","1993-07-28 19:00:00",0,0,"Final","Toronto","tor","36","0","0","0","0",7,"Calgary","cgy","39","0","0","0","0",2,"0",0,1,"en"
6465,"159548","Jamal","Miles","3","63","1","5.09","188","1991-02-28","Peoria, AZ","Arizona State","2","2","3","2013-09-04 12:06:32",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2911,"Week 4","04",8,"25","1993-07-28 19:00:00",0,0,"Final","Toronto","tor","36","0","0","0","0",7,"Calgary","cgy","39","0","0","0","0",2,"0",0,1,"en"
6465,"159548","Jamal","Miles","3","63","1","5.09","188","1991-02-28","Peoria, AZ","Arizona State","2","2","3","2013-09-04 12:06:32",13,"reg",5,0,0,0,0,0,0,0,"2","2","NULL","NULL",2911,"Week 4","04",8,"25","1993-07-28 19:00:00",0,0,"Final","Toronto","tor","36","0","0","0","0",7,"Calgary","cgy","39","0","0","0","0",2,"0",0,1,"en"
6469,"159252","James","Rogers","14","11","1","6.00","188","1988-05-27","Detroit, MI","Michigan","2","2","NULL","2013-09-05 09:33:02",9,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2913,"Week 4","04",8,"26","1993-07-29 19:00:00",0,0,"Final","Winnipeg","wpg","40","0","0","0","0",5,"Hamilton","ham","11","0","0","0","0",6,"0",0,1,"en"
6469,"159252","James","Rogers","14","11","1","6.00","188","1988-05-27","Detroit, MI","Michigan","2","2","NULL","2013-09-05 09:33:02",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2913,"Week 4","04",8,"26","1993-07-29 19:00:00",0,0,"Final","Winnipeg","wpg","40","0","0","0","0",5,"Hamilton","ham","11","0","0","0","0",6,"0",0,1,"en"
6469,"159252","James","Rogers","14","11","1","6.00","188","1988-05-27","Detroit, MI","Michigan","2","2","NULL","2013-09-05 09:33:02",13,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2913,"Week 4","04",8,"26","1993-07-29 19:00:00",0,0,"Final","Winnipeg","wpg","40","0","0","0","0",5,"Hamilton","ham","11","0","0","0","0",6,"0",0,1,"en"
6477,"160022","Kendial","Lawrence","4","2","1","5.09","195","1989-10-29","Rockwall, TX","Missouri","1","1","NULL","2013-09-09 10:31:45",9,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2917,"Week 4","04",8,"28","1993-07-31 19:00:00",0,0,"Final","Toronto","tor","17","0","0","0","0",7,"Saskatchewan","ssk","36","0","0","0","0",4,"0",0,1,"en"
6485,"159258","Jeff","Fuller","3","4","1","6.04","217","1990-04-20","Palo Alto, CA","Texas A&M","3","3","3","2013-09-14 11:43:30",9,"post",1,0,0,0,0,0,0,0,"1","1","NULL","NULL",2921,"Week 5","05",9,"30","1993-08-03 19:00:00",0,0,"Final","Calgary","cgy","40","0","0","0","0",2,"Winnipeg","wpg","35","0","0","0","0",5,"0",0,1,"en"
6485,"159258","Jeff","Fuller","3","4","1","6.04","217","1990-04-20","Palo Alto, CA","Texas A&M","3","3","3","2013-09-14 11:43:30",9,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2921,"Week 5","05",9,"30","1993-08-03 19:00:00",0,0,"Final","Calgary","cgy","40","0","0","0","0",2,"Winnipeg","wpg","35","0","0","0","0",5,"0",0,1,"en"
6485,"159258","Jeff","Fuller","3","4","1","6.04","217","1990-04-20","Palo Alto, CA","Texas A&M","3","3","3","2013-09-14 11:43:30",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2921,"Week 5","05",9,"30","1993-08-03 19:00:00",0,0,"Final","Calgary","cgy","40","0","0","0","0",2,"Winnipeg","wpg","35","0","0","0","0",5,"0",0,1,"en"
6485,"159258","Jeff","Fuller","3","4","1","6.04","217","1990-04-20","Palo Alto, CA","Texas A&M","3","3","3","2013-09-14 11:43:30",13,"reg",8,5,30,0,0,0,0,0,"NULL","NULL","NULL","NULL",2921,"Week 5","05",9,"30","1993-08-03 19:00:00",0,0,"Final","Calgary","cgy","40","0","0","0","0",2,"Winnipeg","wpg","35","0","0","0","0",5,"0",0,1,"en"
6485,"159258","Jeff","Fuller","3","4","1","6.04","217","1990-04-20","Palo Alto, CA","Texas A&M","3","3","3","2013-09-14 11:43:30",14,"reg",4,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL",2921,"Week 5","05",9,"30","1993-08-03 19:00:00",0,0,"Final","Calgary","cgy","40","0","0","0","0",2,"Winnipeg","wpg","35","0","0","0","0",5,"0",0,1,"en"
6505,"158097","Mario","Fannin","32","2","1","5.11","226","1987-12-04","Bamberg, South Carolina","Auburn","1","1","3","2013-10-01 12:35:45",9,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2931,"Week 6","06",10,"35","1993-08-11 19:00:00",0,0,"Final","Ottawa","orr","28","0","0","0","0",24,"Saskatchewan","ssk","45","0","0","0","0",4,"0",0,1,"en"
6513,"159900","Ryan","Lacy","26","11","1","5.09","186","1990-09-05","Oklahoma City, OK ","Utah","1","2","3","2013-10-02 10:36:56",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2935,"Week 6","06",10,"37","1993-08-13 19:00:00",0,0,"Final","Edmonton","edm","11","0","0","0","0",3,"Winnipeg","wpg","53","0","0","0","0",5,"0",0,1,"en"
6537,"158532","Mardy","Gilyard","3","23","1","6.00","194","1986-12-02","Daytona Beach, FL","Cincinnati","1","1","9","2013-10-04 12:39:49",13,"post",2,0,0,0,0,0,0,0,"2","NULL","NULL","NULL",2947,"Week 7","07",11,"43","1993-08-20 19:00:00",0,0,"Final","Calgary","cgy","31","0","0","0","0",2,"Hamilton","ham","12","0","0","0","0",6,"0",0,1,"en"
6537,"158532","Mardy","Gilyard","3","23","1","6.00","194","1986-12-02","Daytona Beach, FL","Cincinnati","1","1","9","2013-10-04 12:39:49",13,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2947,"Week 7","07",11,"43","1993-08-20 19:00:00",0,0,"Final","Calgary","cgy","31","0","0","0","0",2,"Hamilton","ham","12","0","0","0","0",6,"0",0,1,"en"
6541,"160046","Ronnie","Yell","25","11","1","5.10","185","1991-04-15","Los Angeles, CA","San Jose State","2","2","3","2013-10-07 10:40:55",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2949,"Week 7","07",11,"44","1993-08-21 19:00:00",0,0,"Final","Winnipeg","wpg","30","0","0","0","0",5,"Sacramento","sgm","18","0","0","0","0",17,"0",0,1,"en"
6541,"160046","Ronnie","Yell","25","11","1","5.10","185","1991-04-15","Los Angeles, CA","San Jose State","2","2","3","2013-10-07 10:40:55",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2949,"Week 7","07",11,"44","1993-08-21 19:00:00",0,0,"Final","Winnipeg","wpg","30","0","0","0","0",5,"Sacramento","sgm","18","0","0","0","0",17,"0",0,1,"en"
6541,"160046","Ronnie","Yell","25","11","1","5.10","185","1991-04-15","Los Angeles, CA","San Jose State","2","2","3","2013-10-07 10:40:55",13,"reg",15,2,12,0,0,0,0,0,"NULL","NULL","NULL","NULL",2949,"Week 7","07",11,"44","1993-08-21 19:00:00",0,0,"Final","Winnipeg","wpg","30","0","0","0","0",5,"Sacramento","sgm","18","0","0","0","0",17,"0",0,1,"en"
6541,"160046","Ronnie","Yell","25","11","1","5.10","185","1991-04-15","Los Angeles, CA","San Jose State","2","2","3","2013-10-07 10:40:55",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2949,"Week 7","07",11,"44","1993-08-21 19:00:00",0,0,"Final","Winnipeg","wpg","30","0","0","0","0",5,"Sacramento","sgm","18","0","0","0","0",17,"0",0,1,"en"
6541,"160046","Ronnie","Yell","25","11","1","5.10","185","1991-04-15","Los Angeles, CA","San Jose State","2","2","3","2013-10-07 10:40:55",14,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2949,"Week 7","07",11,"44","1993-08-21 19:00:00",0,0,"Final","Winnipeg","wpg","30","0","0","0","0",5,"Sacramento","sgm","18","0","0","0","0",17,"0",0,1,"en"
6549,"159333","DeMarco","Sampson","86","4","1","6.02","204","1985-12-19","Oakland, CA","San Diego State","1","1","NULL","2013-10-08 13:26:56",13,"pre",1,0,0,0,0,0,0,0,"1","NULL","NULL","NULL",2953,"Week 8","08",12,"46","1993-08-26 19:00:00",0,0,"Final","Ottawa","orr","26","0","0","0","0",24,"Toronto","tor","25","0","0","0","0",7,"0",0,1,"en"
6557,"159060","Nick","Brassell","13","11","1","6.02","172","1993-01-06","Batesville, Mississippi","Ole Miss","1","1","NULL","2013-10-08 15:40:24",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2957,"Week 8","08",12,"48","1993-08-27 19:00:00",0,0,"Final","BC","bc","30","0","0","0","0",1,"Calgary","cgy","35","0","0","0","0",2,"0",0,1,"en"
6589,"133582","Stefan","Logan","0","2","1","5.06","180","1981-06-02","Tampa, FL","South Dakota","1","4","3","2013-10-15 10:52:15",9,"post",1,2,12,0,0,0,0,0,"1","NULL","NULL","NULL",2973,"Week 10","10",14,"56","1993-09-11 19:00:00",0,0,"Final","Hamilton","ham","25","0","0","0","0",6,"BC","bc","55","0","0","0","0",1,"0",0,1,"en"
6589,"133582","Stefan","Logan","0","2","1","5.06","180","1981-06-02","Tampa, FL","South Dakota","1","4","3","2013-10-15 10:52:15",9,"reg",3,1,6,0,0,0,0,0,"1","1","NULL","NULL",2973,"Week 10","10",14,"56","1993-09-11 19:00:00",0,0,"Final","Hamilton","ham","25","0","0","0","0",6,"BC","bc","55","0","0","0","0",1,"0",0,1,"en"
6589,"133582","Stefan","Logan","0","2","1","5.06","180","1981-06-02","Tampa, FL","South Dakota","1","4","3","2013-10-15 10:52:15",13,"post",1,0,2,1,0,0,0,0,"1","1","NULL","NULL",2973,"Week 10","10",14,"56","1993-09-11 19:00:00",0,0,"Final","Hamilton","ham","25","0","0","0","0",6,"BC","bc","55","0","0","0","0",1,"0",0,1,"en"
6589,"133582","Stefan","Logan","0","2","1","5.06","180","1981-06-02","Tampa, FL","South Dakota","1","4","3","2013-10-15 10:52:15",13,"pre",1,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL",2973,"Week 10","10",14,"56","1993-09-11 19:00:00",0,0,"Final","Hamilton","ham","25","0","0","0","0",6,"BC","bc","55","0","0","0","0",1,"0",0,1,"en"
6589,"133582","Stefan","Logan","0","2","1","5.06","180","1981-06-02","Tampa, FL","South Dakota","1","4","3","2013-10-15 10:52:15",13,"reg",14,1,6,0,0,0,0,0,"2","1","NULL","NULL",2973,"Week 10","10",14,"56","1993-09-11 19:00:00",0,0,"Final","Hamilton","ham","25","0","0","0","0",6,"BC","bc","55","0","0","0","0",1,"0",0,1,"en"
6589,"133582","Stefan","Logan","0","2","1","5.06","180","1981-06-02","Tampa, FL","South Dakota","1","4","3","2013-10-15 10:52:15",14,"pre",2,0,0,0,0,0,0,0,"1","1","NULL","NULL",2973,"Week 10","10",14,"56","1993-09-11 19:00:00",0,0,"Final","Hamilton","ham","25","0","0","0","0",6,"BC","bc","55","0","0","0","0",1,"0",0,1,"en"
6589,"133582","Stefan","Logan","0","2","1","5.06","180","1981-06-02","Tampa, FL","South Dakota","1","4","3","2013-10-15 10:52:15",14,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2973,"Week 10","10",14,"56","1993-09-11 19:00:00",0,0,"Final","Hamilton","ham","25","0","0","0","0",6,"BC","bc","55","0","0","0","0",1,"0",0,1,"en"
6597,"160166","LaMark","Brown","80","4","1","6.03","220","1989-07-05","St. Louis, MO","Minnesota State-Mankato","1","1","3","2013-10-16 10:18:14",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2977,"Week 10","10",14,"58","1993-09-12 19:00:00",0,0,"Final","Saskatchewan","ssk","23","0","0","0","0",4,"Winnipeg","wpg","41","0","0","0","0",5,"0",0,1,"en"
6609,"159967","Quinn","Sharp","14","37","1","6.01","205","1989-11-12","Grapevine, TX","Oklahoma State","1","1","NULL","2013-10-27 12:05:41",9,"reg",1,0,6,0,2,1,1,0,"NULL","NULL","NULL","NULL",2983,"Week 11","11",15,"61","1993-09-19 19:00:00",0,0,"Final","Winnipeg","wpg","26","0","0","0","0",5,"Toronto","tor","35","0","0","0","0",7,"0",0,1,"en"
6621,"122637","Fred","Rouse","NULL","4","1","6'4","200","1985-12-17","Tallahassee","Concordia Selma","1","2","3","2013-12-19 15:20:11",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2989,"Week 11","11",15,"64","1993-09-25 19:00:00",0,0,"Final","Toronto","tor","22","0","0","0","0",7,"Ottawa","orr","30","0","0","0","0",24,"0",0,1,"en"
6629,"159275","Michael","Hayes","NULL","2","1","5'9","200","1990-06-18","East Bernard, TX","Houston","1","1","3","2013-12-19 15:26:57",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2993,"Week 12","12",16,"66","1993-09-26 19:00:00",0,0,"Final","Winnipeg","wpg","52","0","0","0","0",5,"Edmonton","edm","14","0","0","0","0",3,"0",0,1,"en"
6629,"159275","Michael","Hayes","NULL","2","1","5'9","200","1990-06-18","East Bernard, TX","Houston","1","1","3","2013-12-19 15:26:57",13,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2993,"Week 12","12",16,"66","1993-09-26 19:00:00",0,0,"Final","Winnipeg","wpg","52","0","0","0","0",5,"Edmonton","edm","14","0","0","0","0",3,"0",0,1,"en"
6641,"157717","Logan","Harrell","77","21","1","6.02","280","1989-09-25","Laguna Niguel, CA","Fresno State","1","1","3","2014-01-07 16:36:48",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2999,"Week 12","12",16,"69","1993-10-02 19:00:00",0,0,"Final","Edmonton","edm","34","0","0","0","0",3,"Sacramento","sgm","13","0","0","0","0",17,"0",0,1,"en"
6641,"157717","Logan","Harrell","77","21","1","6.02","280","1989-09-25","Laguna Niguel, CA","Fresno State","1","1","3","2014-01-07 16:36:48",13,"reg",12,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",2999,"Week 12","12",16,"69","1993-10-02 19:00:00",0,0,"Final","Edmonton","edm","34","0","0","0","0",3,"Sacramento","sgm","13","0","0","0","0",17,"0",0,1,"en"
6645,"160068","Brandon","Underwood","12","11","1","6.02","187","1986-06-24","Cincinnnati, OH","Cincinnati","2","2","9","2014-01-07 16:42:18",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3001,"Week 12","12",16,"70","1993-10-03 19:00:00",0,0,"Final","Ottawa","orr","16","0","0","0","0",24,"Toronto","tor","17","0","0","0","0",7,"0",0,1,"en"
6645,"160068","Brandon","Underwood","12","11","1","6.02","187","1986-06-24","Cincinnnati, OH","Cincinnati","2","2","9","2014-01-07 16:42:18",13,"reg",7,0,0,0,0,0,0,0,"NULL","NULL","8","NULL",3001,"Week 12","12",16,"70","1993-10-03 19:00:00",0,0,"Final","Ottawa","orr","16","0","0","0","0",24,"Toronto","tor","17","0","0","0","0",7,"0",0,1,"en"
6645,"160068","Brandon","Underwood","12","11","1","6.02","187","1986-06-24","Cincinnnati, OH","Cincinnati","2","2","9","2014-01-07 16:42:18",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3001,"Week 12","12",16,"70","1993-10-03 19:00:00",0,0,"Final","Ottawa","orr","16","0","0","0","0",24,"Toronto","tor","17","0","0","0","0",7,"0",0,1,"en"
6645,"160068","Brandon","Underwood","12","11","1","6.02","187","1986-06-24","Cincinnnati, OH","Cincinnati","2","2","9","2014-01-07 16:42:18",14,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3001,"Week 12","12",16,"70","1993-10-03 19:00:00",0,0,"Final","Ottawa","orr","16","0","0","0","0",24,"Toronto","tor","17","0","0","0","0",7,"0",0,1,"en"
6669,"159853","Matt","Coates","81","4","0","6.03","197","1991-07-15","Markham, ON","Hamilton Hurricanes (Jr.)","1","1","3","2014-01-29 11:02:21",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3013,"Week 14","14",18,"76","1993-10-16 19:00:00",0,0,"Final","Ottawa","orr","1","0","0","0","0",24,"Edmonton","edm","19","0","0","0","0",3,"0",0,1,"en"
6669,"159853","Matt","Coates","81","4","0","6.03","197","1991-07-15","Markham, ON","Hamilton Hurricanes (Jr.)","1","1","3","2014-01-29 11:02:21",13,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3013,"Week 14","14",18,"76","1993-10-16 19:00:00",0,0,"Final","Ottawa","orr","1","0","0","0","0",24,"Edmonton","edm","19","0","0","0","0",3,"0",0,1,"en"
6669,"159853","Matt","Coates","81","4","0","6.03","197","1991-07-15","Markham, ON","Hamilton Hurricanes (Jr.)","1","1","3","2014-01-29 11:02:21",14,"pre",2,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL",3013,"Week 14","14",18,"76","1993-10-16 19:00:00",0,0,"Final","Ottawa","orr","1","0","0","0","0",24,"Edmonton","edm","19","0","0","0","0",3,"0",0,1,"en"
6669,"159853","Matt","Coates","81","4","0","6.03","197","1991-07-15","Markham, ON","Hamilton Hurricanes (Jr.)","1","1","3","2014-01-29 11:02:21",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3013,"Week 14","14",18,"76","1993-10-16 19:00:00",0,0,"Final","Ottawa","orr","1","0","0","0","0",24,"Edmonton","edm","19","0","0","0","0",3,"0",0,1,"en"
6677,"127038","D'Anthony","Batiste","67","9","1","6.04","314","1982-03-29","Marksville, LA","Louisiana-Lafayette","2","2","3","2014-02-04 11:51:09",13,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3017,"Week 14","14",18,"78","1993-10-18 19:00:00",0,0,"Final","Calgary","cgy","51","0","0","0","0",2,"Toronto","tor","7","0","0","0","0",7,"0",0,1,"en"
6681,"159633","PaiPai","Falemalu","91","21","1","6.03","245","1990-11-30","Honolulu, HI","Hawaii","1","1","4","2014-02-07 14:21:33",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3019,"Week 14","14",18,"79","1993-10-22 19:00:00",0,0,"Final","Edmonton","edm","19","0","0","0","0",3,"Ottawa","orr","17","0","0","0","0",24,"0",0,1,"en"
6693,"160253","Eric","Rogers","80","4","1","6.03","210","1991-02-12","Glendora, CA ","California Lutheran","2","2","3","2014-02-18 10:02:45",13,"post",2,2,12,0,0,0,0,0,"NULL","NULL","NULL","NULL",3025,"Week 15","15",19,"82","1993-10-24 19:00:00",0,0,"Final","BC","bc","36","0","0","0","0",1,"Hamilton","ham","19","0","0","0","0",6,"0",0,1,"en"
6693,"160253","Eric","Rogers","80","4","1","6.03","210","1991-02-12","Glendora, CA ","California Lutheran","2","2","3","2014-02-18 10:02:45",13,"reg",2,2,12,0,0,0,0,0,"NULL","NULL","NULL","NULL",3025,"Week 15","15",19,"82","1993-10-24 19:00:00",0,0,"Final","BC","bc","36","0","0","0","0",1,"Hamilton","ham","19","0","0","0","0",6,"0",0,1,"en"
6693,"160253","Eric","Rogers","80","4","1","6.03","210","1991-02-12","Glendora, CA ","California Lutheran","2","2","3","2014-02-18 10:02:45",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3025,"Week 15","15",19,"82","1993-10-24 19:00:00",0,0,"Final","BC","bc","36","0","0","0","0",1,"Hamilton","ham","19","0","0","0","0",6,"0",0,1,"en"
6693,"160253","Eric","Rogers","80","4","1","6.03","210","1991-02-12","Glendora, CA ","California Lutheran","2","2","3","2014-02-18 10:02:45",14,"reg",5,4,26,1,0,0,0,0,"NULL","NULL","NULL","NULL",3025,"Week 15","15",19,"82","1993-10-24 19:00:00",0,0,"Final","BC","bc","36","0","0","0","0",1,"Hamilton","ham","19","0","0","0","0",6,"0",0,1,"en"
6701,"160335","AJ ","Guyton","82","5","1","5.11","198","1988-11-10","Homestead, FL","Central Florida","2","2","3","2014-02-20 15:20:01",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3029,"Week 15","15",19,"84","1993-10-30 19:00:00",0,0,"Final","Winnipeg","wpg","36","0","0","0","0",5,"Ottawa","orr","16","0","0","0","0",24,"0",0,1,"en"
6701,"160335","AJ ","Guyton","82","5","1","5.11","198","1988-11-10","Homestead, FL","Central Florida","2","2","3","2014-02-20 15:20:01",13,"reg",12,3,18,0,0,0,0,0,"NULL","NULL","NULL","NULL",3029,"Week 15","15",19,"84","1993-10-30 19:00:00",0,0,"Final","Winnipeg","wpg","36","0","0","0","0",5,"Ottawa","orr","16","0","0","0","0",24,"0",0,1,"en"
6705,"160326","KJ","Stroud","86","4","1","6.03","205","1989-12-20","Brooklyn, NY","Bethune-Cookman","1","1","19","2014-02-24 15:28:03",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3031,"Week 15","15",19,"85","1993-10-30 19:00:00",0,0,"Final","Sacramento","sgm","8","0","0","0","0",17,"Calgary","cgy","41","0","0","0","0",2,"0",0,1,"en"
6713,"159609","Deon","Lacey","40","13","1","6.02","229","1990-07-18","Brighton, Ala.","West Alabama","2","2","3","2014-02-26 12:03:40",13,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3035,"Week 16","16",20,"87","1993-11-06 19:00:00",0,0,"Final","BC","bc","27","0","0","0","0",1,"Sacramento","sgm","64","0","0","0","0",17,"0",0,1,"en"
6713,"159609","Deon","Lacey","40","13","1","6.02","229","1990-07-18","Brighton, Ala.","West Alabama","2","2","3","2014-02-26 12:03:40",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",3035,"Week 16","16",20,"87","1993-11-06 19:00:00",0,0,"Final","BC","bc","27","0","0","0","0",1,"Sacramento","sgm","64","0","0","0","0",17,"0",0,1,"en"
6713,"159609","Deon","Lacey","40","13","1","6.02","229","1990-07-18","Brighton, Ala.","West Alabama","2","2","3","2014-02-26 12:03:40",13,"reg",18,0,0,0,0,0,0,0,"NULL","NULL","1","NULL",3035,"Week 16","16",20,"87","1993-11-06 19:00:00",0,0,"Final","BC","bc","27","0","0","0","0",1,"Sacramento","sgm","64","0","0","0","0",17,"0",0,1,"en"
